epoch,train_loss,train_auroc,val_loss,val_auroc,elapsed_s
0,0.7140241311000178,0.5904761904761905,0.7618650674819947,0.6898496240601504,1.1
1,0.6679917952884882,0.6408866995073892,0.6477485537528992,0.7161654135338346,0.7
2,0.66779853932012,0.6416461412151069,0.6660702228546143,0.7703634085213033,0.7
3,0.6785375858648136,0.6261699507389162,0.6783968210220337,0.7619047619047619,0.7
4,0.6803280376016904,0.6326970443349754,0.6912731647491455,0.7393483709273183,0.7
5,0.6598105173522291,0.6695402298850575,0.5921372175216675,0.7637844611528822,0.7
6,0.6374916714220382,0.6962233169129721,0.5944057703018188,0.75,0.7
7,0.6436361921861911,0.6794745484400657,0.7303901791572571,0.7243107769423559,0.7
8,0.6083486253461137,0.73128078817734,0.6683066487312317,0.7550125313283208,0.6
9,0.6508190323369571,0.6837643678160918,0.6022517383098602,0.7794486215538847,0.7
10,0.6291450732432234,0.6973727422003284,0.5873223662376403,0.7644110275689223,0.7
11,0.6360051679535034,0.6939244663382594,0.5819471120834351,0.768796992481203,0.7
12,0.6394353775551525,0.6937602627257798,0.6264025092124939,0.744360902255639,0.7
13,0.618312482635815,0.7119458128078818,0.6408764839172363,0.7449874686716792,0.7
14,0.6267240990084201,0.706855500821018,0.7212900161743164,0.7462406015037595,0.7
15,0.6148902608182865,0.7214080459770116,0.6042487263679505,0.7456140350877193,0.7
16,0.6185959004365598,0.7100574712643679,0.617451298236847,0.7409147869674184,0.7
17,0.614131374290576,0.7249589490968802,0.5870008587837219,0.7443609022556391,0.7
18,0.5967564396203136,0.7441297208538589,0.5687260746955871,0.7562656641604011,0.7
19,0.6113812974847543,0.7299671592775041,0.6566444158554077,0.7534461152882206,0.7
