epoch,train_loss,train_auroc,val_loss,val_auroc,elapsed_s
0,0.755215478590883,0.522208538587849,0.666090726852417,0.7205513784461153,1.8
1,0.6616891340706677,0.6565270935960591,0.659118390083313,0.6929824561403509,1.3
2,0.6594957941637253,0.6596059113300492,0.678975784778595,0.5974310776942356,1.3
3,0.6683948302802186,0.6302545155993432,0.6344254851341248,0.7192982456140351,1.3
4,0.6472218446076488,0.6854885057471264,0.6079050421714782,0.7462406015037595,1.3
5,0.6297129259322779,0.7060344827586207,0.6384923100471497,0.7337092731829574,1.3
6,0.641284870644347,0.673440065681445,0.6404950141906738,0.7098997493734336,1.3
7,0.617900333846339,0.7096674876847291,0.6163761496543885,0.6936090225563909,1.3
8,0.5835282987299056,0.7606732348111658,0.6145077824592591,0.6917293233082707,1.3
9,0.583858129315483,0.7482348111658457,0.6154389619827271,0.7493734335839598,1.3
10,0.5954139118377393,0.7441091954022988,0.6393014371395112,0.7243107769423559,1.3
11,0.6041037794500114,0.7314039408866995,0.6119152009487152,0.7474937343358395,1.3
12,0.5928683981727868,0.7456486042692938,0.6178158521652222,0.7374686716791979,1.3
13,0.5894516119941736,0.7646346469622332,0.6856557369232178,0.7268170426065163,1.3
14,0.5662835781185772,0.7636083743842365,0.6394906759262085,0.7493734335839599,1.2
15,0.6006700434623816,0.7339285714285714,0.6440791964530945,0.7556390977443609,1.3
16,0.554163935085455,0.7779146141215106,0.5951962828636169,0.7750626566416041,1.3
17,0.5582338510610806,0.7778735632183909,0.636175400018692,0.768170426065163,1.3
18,0.5737785860753288,0.7696633825944169,0.6305744111537933,0.7418546365914787,1.3
19,0.5433303013015479,0.7786945812807882,0.5846689343452454,0.7681704260651628,1.3
20,0.5452936392622634,0.7951149425287356,0.5796904146671296,0.7926065162907268,1.3
21,0.5291431580488675,0.8064860426929392,0.573871397972107,0.7926065162907268,1.3
22,0.5435404903210771,0.8023399014778324,0.6325488924980164,0.7493734335839599,1.3
23,0.512193231156078,0.8276272577996716,0.6203941345214844,0.7543859649122807,1.3
24,0.48767490032762767,0.8486453201970444,0.5884397506713868,0.7543859649122807,1.3
25,0.529078880818888,0.805008210180624,0.5741612792015076,0.7869674185463659,1.3
26,0.5254701772056067,0.8127257799671592,0.5756998240947724,0.7719298245614035,1.3
27,0.5189694575608348,0.8235221674876848,0.5932084381580353,0.7697368421052632,1.3
28,0.48931128319840844,0.8363300492610838,0.5830354809761047,0.768796992481203,1.3
29,0.5013126289120878,0.8320197044334976,0.5558241963386535,0.7957393483709273,1.3
30,0.48157441958832664,0.8469827586206896,0.6251973032951355,0.7650375939849625,1.3
31,0.5320738334054003,0.8090927750410508,0.6280646443367004,0.7800751879699248,1.3
32,0.5060522775299633,0.8216954022988505,0.6075241446495057,0.7669172932330827,1.3
33,0.4883531513876808,0.8481732348111658,0.6002898156642914,0.7675438596491229,1.3
34,0.4774229688385424,0.8466133004926109,0.7355052649974823,0.7800751879699248,1.3
35,0.4762616869740593,0.8531198686371101,0.6937180876731872,0.7512531328320802,1.3
36,0.46886462296921605,0.8541461412151067,0.6012502431869506,0.8038847117794485,1.3
37,0.47844354993999955,0.844088669950739,0.5975872576236725,0.7819548872180451,1.3
38,0.47427125060901093,0.8541871921182265,0.678869116306305,0.7888471177944861,1.3
39,0.45201778249999586,0.8731732348111659,0.5930439352989196,0.7706766917293233,1.3
40,0.45811895269174546,0.8610426929392447,0.6442246913909913,0.7493734335839599,1.3
41,0.42760422749641225,0.8840311986863711,0.6314172685146332,0.7562656641604011,1.3
42,0.4350267972428197,0.8824507389162561,0.5616939127445221,0.793233082706767,1.3
43,0.39677642842832084,0.9032019704433497,0.612337863445282,0.8114035087719298,1.3
44,0.4347393755524303,0.8775451559934319,0.631158459186554,0.7725563909774437,1.3
45,0.3933090028671411,0.9071018062397374,0.6409404516220093,0.7700501253132832,1.3
46,0.37576676062501657,0.9109605911330049,0.6538132905960083,0.7666040100250627,1.3
47,0.4912171362878415,0.8496305418719212,0.583061957359314,0.8020050125313283,1.3
48,0.42062190727303966,0.8905377668308703,0.6241437435150147,0.7431077694235589,1.3
49,0.42650859586347023,0.8949917898193761,0.6289783120155334,0.7863408521303259,1.3
50,0.4388245307980254,0.8779556650246306,0.6269073009490966,0.7788220551378445,1.3
51,0.4001551087671956,0.8981116584564861,0.6298215746879577,0.7844611528822055,1.3
52,0.3981314937527568,0.8973316912972086,0.6843433976173401,0.7606516290726817,1.3
53,0.39069318933227953,0.9051724137931035,0.745282244682312,0.7957393483709273,1.3
