epoch,train_loss,train_auroc,val_loss,val_auroc,elapsed_s
0,0.7170525728323208,0.6188218390804598,0.6693267703056336,0.7424812030075187,1.1
1,0.660384746024403,0.6844827586206896,0.6675019145011902,0.7537593984962406,0.7
2,0.6373774851092134,0.7015188834154351,0.7314899325370788,0.7600250626566416,0.7
3,0.6320180639672203,0.7002463054187192,0.7152348756790161,0.7581453634085212,0.7
4,0.6320460581550964,0.70623973727422,0.630917489528656,0.7662907268170426,0.7
5,0.630534795145638,0.7073891625615764,0.5924090385437012,0.7719298245614036,0.7
6,0.59221767922179,0.7438628899835796,0.5705241441726685,0.7919799498746867,0.7
7,0.611805654181459,0.7267241379310345,0.7135587692260742,0.7274436090225563,0.7
8,0.5993335612665731,0.7446633825944171,0.862307095527649,0.7844611528822055,0.7
9,0.5817460377757161,0.765270935960591,0.6548395395278931,0.8007518796992481,0.6
10,0.5666539981342352,0.7711001642036124,0.587826418876648,0.7838345864661654,0.7
11,0.5620223159988087,0.7820607553366173,0.6032127022743226,0.7969924812030075,0.7
12,0.5750661149573403,0.7722495894909688,0.6538397789001464,0.8239348370927319,0.7
13,0.5663005483036224,0.7891009852216749,0.6653615832328796,0.793233082706767,0.7
14,0.5320352355893047,0.8106527093596059,0.5573043584823608,0.7988721804511277,0.7
15,0.5406572239848372,0.7954022988505747,0.5899832487106323,0.7894736842105263,0.7
16,0.56240536229679,0.7868021346469622,0.7393395185470581,0.8114035087719297,0.7
17,0.5198608763492145,0.834667487684729,0.8787589073181152,0.7807017543859649,0.7
18,0.5083102498191614,0.8316912972085386,0.7998269557952881,0.8020050125313284,0.7
19,0.538466539436255,0.8036535303776684,0.6470011353492737,0.6528822055137844,0.7
20,0.5063597601823533,0.8424466338259442,0.5628289580345154,0.800125313283208,0.7
21,0.5310307303175759,0.81256157635468,0.6468501210212707,0.7913533834586466,0.7
22,0.4867698505473213,0.8447249589490968,0.6567381024360657,0.7819548872180452,0.7
