epoch,train_loss,train_auroc,val_loss,val_auroc,elapsed_s
0,0.957192709651618,0.5082307060755337,0.66684490442276,0.7077067669172933,3.2
1,0.6951993220149518,0.5629105090311987,0.6525585770606994,0.6898496240601504,2.6
2,0.7035017510572561,0.5795977011494253,0.6436805367469788,0.7149122807017544,2.6
3,0.6840899464802239,0.5985221674876847,0.624748706817627,0.7305764411027569,2.5
4,0.6672131116397846,0.6366584564860427,0.6169583320617675,0.736842105263158,2.5
5,0.6494988730540291,0.6679187192118227,0.6135648369789124,0.7406015037593986,2.6
6,0.6333558610833872,0.6924876847290641,0.6447983145713806,0.736842105263158,2.6
7,0.6138174788068278,0.7207512315270935,0.5942872643470765,0.75,2.6
8,0.6206779352392251,0.7120279146141215,0.5837223529815674,0.7656641604010025,2.6
9,0.6186956847056794,0.7077996715927751,0.60731600522995,0.7362155388471178,2.6
10,0.583907324285172,0.7645320197044335,0.5937746047973633,0.7337092731829574,2.5
11,0.5810915199331582,0.7587438423645321,0.655050003528595,0.6472431077694236,2.5
12,0.5757600897417282,0.7703612479474549,0.747649073600769,0.724937343358396,2.6
13,0.5796353874115137,0.7669129720853859,0.6053732514381409,0.7706766917293233,2.6
14,0.59737482343238,0.7386288998357965,0.5692190408706665,0.7731829573934836,2.5
15,0.5705439621648087,0.7733784893267652,0.8693262577056885,0.7092731829573935,2.6
16,0.5707429997837201,0.7649014778325124,0.564233410358429,0.7744360902255639,2.6
17,0.549324878678916,0.7987274220032842,0.5512681066989898,0.7863408521303258,2.6
18,0.5422640576149328,0.8075533661740558,0.5695701241493225,0.7994987468671679,2.5
19,0.5220734176163475,0.8208538587848931,0.6165292143821717,0.7230576441102756,2.6
20,0.6286519984848583,0.7436165845648604,0.5705942273139953,0.8208020050125314,2.6
21,0.5548380230562374,0.8055008210180624,0.6131648421287537,0.7882205513784462,2.5
22,0.52150164416042,0.8163177339901477,0.5562472939491272,0.7963659147869675,2.5
23,0.4838636292817113,0.8522577996715928,0.6469382107257843,0.8048245614035088,2.5
24,0.5356926497179099,0.8078407224958948,0.5338093638420105,0.8289473684210527,2.6
25,0.5320145925774742,0.8245073891625616,0.7777697443962097,0.7781954887218046,2.6
26,0.49301919483909973,0.8383415435139573,0.5408246636390686,0.793859649122807,2.6
27,0.4780206836450595,0.8550903119868638,0.5066154718399047,0.8533834586466166,2.5
28,0.4603528930737188,0.8689244663382595,0.5288600504398346,0.8361528822055138,2.5
29,0.45730831800177457,0.86873973727422,0.6798424482345581,0.894110275689223,2.6
30,0.4524496386226374,0.8698070607553365,0.5070676922798156,0.894110275689223,2.5
31,0.4012110777937185,0.9040024630541873,0.5084209680557251,0.9104010025062657,2.6
32,0.3939424877920851,0.9057881773399016,0.8833378553390503,0.8139097744360902,2.6
33,0.3746946116986747,0.9129310344827586,0.4644936561584473,0.8916040100250626,2.5
34,0.3859470549482888,0.9064449917898193,0.40223618745803835,0.9141604010025063,2.5
35,0.3861668366974535,0.908128078817734,0.527310049533844,0.8320802005012531,2.6
36,0.4695429207798772,0.8678571428571429,0.39205424189567567,0.9097744360902256,2.5
37,0.3949029852216617,0.906568144499179,0.5273614823818207,0.8972431077694235,2.6
38,0.4088208624920525,0.8945402298850575,0.45249404311180114,0.8853383458646616,2.6
39,0.32723415012176804,0.9365763546798029,0.5305349826812744,0.9097744360902256,2.6
40,0.38718430436076445,0.9088054187192118,0.5320247411727905,0.8609022556390978,2.6
41,0.37565046091810966,0.9131978653530377,0.5878624320030212,0.8784461152882205,2.6
42,0.41934842804369454,0.8904761904761903,0.44908987283706664,0.8740601503759399,2.6
43,0.3776675310378638,0.9235632183908046,0.4735864162445068,0.8784461152882206,2.6
44,0.3339889883614196,0.9315886699507389,0.39608666896820066,0.9141604010025063,2.6
